"Scaffold","Start_Locus","End_Locus","Gene_ID","Gene_Name"
"APWO02000181.1",1294657,1295670,"ENSAMXG00000038279","ensembl"
"APWO02000181.1",1326613,1333788,"ENSAMXG00000039600","gfi1ab"
"APWO02000181.1",1367498,1389086,"ENSAMXG00000004836","glmnb"
"APWO02000181.1",1386432,1390472,"ENSAMXG00000004838","C1orf146"
"APWO02000181.1",1391955,1411155,"ENSAMXG00000004840","tomm70a"
"APWO02000118.1",864,4701,"ENSAMXG00000039222","ensembl"
"APWO02000118.1",25560,29395,"ENSAMXG00000030320","ensembl"
"APWO02000118.1",127853,134191,"ENSAMXG00000031112","ZNF503"
"APWO02000118.1",141093,149356,"ENSAMXG00000039488","COMTD1"
"APWO02000118.1",149392,166717,"ENSAMXG00000035617","VDAC2"
"APWO02000118.1",174093,191225,"ENSAMXG00000006691","SAMD8"
"APWO02000118.1",194668,196437,"ENSAMXG00000030855","ensembl"
"APWO02000118.1",198297,203905,"ENSAMXG00000034948","ensembl"
"APWO02000118.1",209155,213014,"ENSAMXG00000006707","ensembl"
"APWO02000118.1",214718,219752,"ENSAMXG00000041055","ensembl"
"APWO02000118.1",223049,225491,"ENSAMXG00000030866","ensembl"
"APWO02000118.1",228703,243140,"ENSAMXG00000013461","adkb"
"APWO02000118.1",244549,305158,"ENSAMXG00000042904","vclb"
"APWO02000118.1",314022,325468,"ENSAMXG00000034862","ensembl"
"APWO02000118.1",327899,357700,"ENSAMXG00000035608","exoc7"
"APWO02000118.1",357721,367956,"ENSAMXG00000040559","tvp23b"
"APWO02000118.1",373491,411398,"ENSAMXG00000030259","CHST15"
"APWO02000118.1",505065,602510,"ENSAMXG00000033395","oat"
"APWO02000118.1",601330,654524,"ENSAMXG00000001319","lhpp"
"APWO02000118.1",668148,722325,"ENSAMXG00000037052","fam53b"
"APWO02000118.1",736352,745874,"ENSAMXG00000032192","hpdl"
"APWO02000118.1",753445,788499,"ENSAMXG00000001350","ensembl"
"APWO02000118.1",797890,923154,"ENSAMXG00000001375","ensembl"
"APWO02000118.1",1011051,1030220,"ENSAMXG00000035048","mmp21"
"APWO02000118.1",1029819,1062863,"ENSAMXG00000032720","uros"
"APWO02000118.1",1073519,1298509,"ENSAMXG00000005582","drosha"
"APWO02000118.1",1132470,1133753,"ENSAMXG00000038722","ensembl"
"APWO02000118.1",1307764,1378874,"ENSAMXG00000041215","ensembl"
"APWO02000137.1",29545,29751,"ENSAMXG00000043762","ensembl"
"APWO02000137.1",30524,74544,"ENSAMXG00000025836","mst1ra"
"APWO02000137.1",79606,96367,"ENSAMXG00000036412","gnat1"
"APWO02000137.1",110688,128598,"ENSAMXG00000017128","edem1"
"APWO02000137.1",127831,160385,"ENSAMXG00000030683","arl8ba"
"APWO02000137.1",164096,181805,"ENSAMXG00000029388","tnfrsf18"
"APWO02000137.1",198291,210216,"ENSAMXG00000038413","si:ch73-361p23.3"
"APWO02000137.1",237208,243198,"ENSAMXG00000043663","tcta"
"APWO02000137.1",248525,256562,"ENSAMXG00000041594","glyctk"
"APWO02000137.1",323166,327831,"ENSAMXG00000025835","lrrn1"
"APWO02000137.1",529506,533522,"ENSAMXG00000033219","si:dkey-178o16.4"
"APWO02000137.1",535516,555902,"ENSAMXG00000003960","trnt1"
"APWO02000137.1",556659,561643,"ENSAMXG00000036901","arl6ip5a"
"APWO02000137.1",582890,669093,"ENSAMXG00000039544","frmd4ba"
"APWO02000137.1",801850,805244,"ENSAMXG00000030118","ensembl"
"APWO02000137.1",802059,805376,"ENSAMXG00000037745","ensembl"
"APWO02000137.1",811038,825466,"ENSAMXG00000042077","mitfa"
"APWO02000137.1",846618,854891,"ENSAMXG00000004719","eevs"
"APWO02000137.1",865314,906049,"ENSAMXG00000044069","zgc:113054"
"APWO02000137.1",953914,967272,"ENSAMXG00000029429","MDFIC2"
"APWO02000137.1",1118636,1329860,"ENSAMXG00000015047","foxp1b"
"APWO02000076.1",1099904,1108604,"ENSAMXG00000019470","myl4"
"APWO02000076.1",1138216,1209286,"ENSAMXG00000032566","maptb"
"APWO02000076.1",1185223,1187992,"ENSAMXG00000034628","ensembl"
"APWO02000076.1",1225566,1313650,"ENSAMXG00000032990","kansl1b"
"APWO02000076.1",1358249,1374253,"ENSAMXG00000042891","cdc27"
"APWO02000076.1",52650,53718,"ENSAMXG00000006470","si:dkey-85k15.4"
"APWO02000076.1",71591,73679,"ENSAMXG00000044105","ensembl"
"APWO02000076.1",90588,91682,"ENSAMXG00000042633","ensembl"
"APWO02000076.1",167398,181812,"ENSAMXG00000035480","il2rb"
"APWO02000076.1",775717,776115,"ENSAMXG00000035433","ensembl"
"APWO02000076.1",782553,785777,"ENSAMXG00000036854","ensembl"
"APWO02000076.1",790325,794658,"ENSAMXG00000038053","ensembl"
"APWO02000076.1",794093,808476,"ENSAMXG00000032136","ensembl"
"APWO02000076.1",817373,822462,"ENSAMXG00000032259","PTCHD3"
"APWO02000076.1",840984,851735,"ENSAMXG00000039552","ensembl"
"APWO02000076.1",909124,928875,"ENSAMXG00000014659","ensembl"
"APWO02000076.1",923373,926104,"ENSAMXG00000036353","ensembl"
"APWO02000076.1",929338,932746,"ENSAMXG00000014665","gh1"
"APWO02000076.1",959469,1036165,"ENSAMXG00000006225","SCN4A"
"APWO02000124.1",21,91339,"ENSAMXG00000018581","stac"
"APWO02000124.1",138057,147830,"ENSAMXG00000041551","mtfr1l"
"APWO02000124.1",151780,191231,"ENSAMXG00000018562","SGMS1"
"APWO02000124.1",233326,292188,"ENSAMXG00000018551","chst15"
"APWO02000124.1",267651,273527,"ENSAMXG00000030682","ensembl"
"APWO02000124.1",268125,275344,"ENSAMXG00000035533","ensembl"
"APWO02000124.1",377916,395040,"ENSAMXG00000040196","gpr26"
"APWO02000124.1",562383,570011,"ENSAMXG00000030856","KLHL10"
"APWO02000124.1",688690,694238,"ENSAMXG00000043153","hmx2"
"APWO02000124.1",699336,702787,"ENSAMXG00000029108","hmx3a"
"APWO02000124.1",752889,761556,"ENSAMXG00000037014","ikzf5"
"APWO02000124.1",759157,799527,"ENSAMXG00000037153","cuzd1.2"
"APWO02000124.1",816945,839817,"ENSAMXG00000019200","plekha1a"
"APWO02000124.1",857504,926349,"ENSAMXG00000019194","htra1a"
"APWO02000133.1",21,69131,"ENSAMXG00000034500","scube2"
"APWO02000133.1",72565,79918,"ENSAMXG00000032246","slc7a6os"
"APWO02000133.1",84808,111505,"ENSAMXG00000033368","slc7a6"
"APWO02000133.1",103045,104613,"ENSAMXG00000039628","ensembl"
"APWO02000133.1",158481,180258,"ENSAMXG00000043173","adgrg1"
"APWO02000133.1",247110,382241,"ENSAMXG00000032168","ccdc102a"
"APWO02000133.1",285765,293316,"ENSAMXG00000032793","ensembl"
"APWO02000133.1",505651,525815,"ENSAMXG00000035317","dok4"
"APWO02000133.1",538118,540149,"ENSAMXG00000035080","ensembl"
"APWO02000133.1",558697,576519,"ENSAMXG00000029117","ensembl"
"APWO02000133.1",558903,571495,"ENSAMXG00000014386","ensembl"
"APWO02000133.1",576758,661210,"ENSAMXG00000040356","ensembl"
"APWO02000133.1",583159,592562,"ENSAMXG00000038697","ensembl"
"APWO02000133.1",622631,630532,"ENSAMXG00000035748","ensembl"
"APWO02000133.1",633794,641029,"ENSAMXG00000029281","ensembl"
"APWO02000133.1",641205,642321,"ENSAMXG00000036180","ensembl"
"APWO02000133.1",666950,675875,"ENSAMXG00000024980","ensembl"
"APWO02000133.1",684456,689654,"ENSAMXG00000010743","dapk2a"
"APWO02000133.1",698162,707010,"ENSAMXG00000035035","si:ch211-112g6.4"
"APWO02000133.1",714288,718545,"ENSAMXG00000043960","ensembl"
"APWO02000133.1",720304,734547,"ENSAMXG00000035654","rab8b"
"APWO02000133.1",735029,745210,"ENSAMXG00000035250","fbxo22"
"APWO02000133.1",745359,757480,"ENSAMXG00000000672","TPM1"
"APWO02000133.1",773976,831354,"ENSAMXG00000000692","tln2a"
"APWO02000133.1",847689,852240,"ENSAMXG00000034465","fbxl8"
"APWO02000133.1",853278,1039487,"ENSAMXG00000031299","vps13c"
"APWO02000133.1",1001092,1002287,"ENSAMXG00000032435","ensembl"
"APWO02000133.1",1089281,1103060,"ENSAMXG00000014990","rorab"
"APWO02000133.1",1118579,1134017,"ENSAMXG00000000357","anxa2b"
"APWO02000133.1",1175856,1177001,"ENSAMXG00000003780","ensembl"
"APWO02000133.1",1211089,1243765,"ENSAMXG00000003769","trpm1a"
"APWO02000133.1",1258497,1264936,"ENSAMXG00000033092","gtf2a2"
"APWO02000133.1",1265894,1278673,"ENSAMXG00000042980","aph1b"
"APWO02000133.1",1280363,1295352,"ENSAMXG00000014221","slc38a8b"
"APWO02000133.1",1290629,1295355,"ENSAMXG00000026269","exosc6"
"APWO02000133.1",1296262,1301161,"ENSAMXG00000014193","tmppe"
"APWO02000133.1",1309875,1319209,"ENSAMXG00000033113","gnao1b"
"APWO02000133.1",1325820,1326334,"ENSAMXG00000043193","ensembl"
"APWO02000133.1",1330442,1337087,"ENSAMXG00000037146","tradd"
"APWO02000133.1",1339230,1351751,"ENSAMXG00000041477","ogfod1"
"APWO02000114.1",10343,102416,"ENSAMXG00000000664","stox2a"
"APWO02000114.1",92543,121373,"ENSAMXG00000036971","tmem134"
"APWO02000114.1",131514,144622,"ENSAMXG00000043646","irf2a"
"APWO02000114.1",141571,178777,"ENSAMXG00000035628","dctd"
"APWO02000114.1",206462,431238,"ENSAMXG00000021222","TENM3"
"APWO02000114.1",468984,647706,"ENSAMXG00000042335","tenm3"
"APWO02000073.1",51499,79775,"ENSAMXG00000032594","ensembl"
"APWO02000073.1",95665,107440,"ENSAMXG00000032806","ensembl"
"APWO02000073.1",108803,126019,"ENSAMXG00000030571","C8A"
"APWO02000073.1",118549,139801,"ENSAMXG00000031122","c8b"
"APWO02000073.1",155103,244724,"ENSAMXG00000019124","dab1b"
"APWO02000073.1",297438,305204,"ENSAMXG00000026141","drc1"
"APWO02000073.1",305780,314873,"ENSAMXG00000029453","ensembl"
"APWO02000073.1",329031,330332,"ENSAMXG00000026142","ensembl"
"APWO02000073.1",342539,344068,"ENSAMXG00000038284","ensembl"
"APWO02000073.1",350704,351873,"ENSAMXG00000032237","ensembl"
"APWO02000073.1",354441,355481,"ENSAMXG00000033583","ensembl"
"APWO02000073.1",377521,378681,"ENSAMXG00000026143","ensembl"
"APWO02000073.1",404149,405378,"ENSAMXG00000026144","ensembl"
"APWO02000073.1",407937,425788,"ENSAMXG00000041486","nom1"
"APWO02000073.1",437526,442780,"ENSAMXG00000019147","mnx1"
"APWO02000073.1",452204,514006,"ENSAMXG00000019163","ube3c"
"APWO02000073.1",531057,535048,"ENSAMXG00000041768","ensembl"
"APWO02000073.1",967364,1012194,"ENSAMXG00000000384","dnajb6b"
"APWO02000073.1",1150845,1154924,"ENSAMXG00000034997","ensembl"
"APWO02000056.1",715716,739746,"ENSAMXG00000040727","cdh26.1"
"APWO02000056.1",785074,790198,"ENSAMXG00000035993","ensembl"
"APWO02000056.1",899387,912449,"ENSAMXG00000002724","ensembl"
"APWO02000056.1",913276,932141,"ENSAMXG00000032414","irf10"
"APWO02000056.1",936934,937189,"ENSAMXG00000029908","ensembl"
"APWO02000056.1",1022977,1063492,"ENSAMXG00000041624","ensembl"
"APWO02000056.1",1084682,1089905,"ENSAMXG00000005179","tulp1a"
"APWO02000056.1",1097355,1099377,"ENSAMXG00000032045","ensembl"
"APWO02000056.1",1141608,1218694,"ENSAMXG00000031251","LGR6"
"APWO02000056.1",1225450,1247819,"ENSAMXG00000029324","zgc:194242"
"APWO02000056.1",1246130,1253384,"ENSAMXG00000030197","etv7"
"APWO02000056.1",1262202,1262507,"ENSAMXG00000043025","RNaseP_nuc"
"APWO02000056.1",355818,478023,"ENSAMXG00000002925","CDH4"
"APWO02000056.1",530866,555935,"ENSAMXG00000002886","TAF4"
"APWO02000056.1",557389,569335,"ENSAMXG00000002865","lsm14b"
"APWO02000056.1",569030,615667,"ENSAMXG00000041229","PSMA7"
"APWO02000056.1",586807,588287,"ENSAMXG00000041216","ensembl"
"APWO02000056.1",588050,602370,"ENSAMXG00000044015","SS18L1"
"APWO02000056.1",615527,627883,"ENSAMXG00000037141","mtg2"
"APWO02000056.1",663370,693823,"ENSAMXG00000042674","cdh26.2"
"APWO02000053.1",14547,31827,"ENSAMXG00000036540","ensembl"
"APWO02000053.1",41029,58689,"ENSAMXG00000031039","ensembl"
"APWO02000053.1",64484,70363,"ENSAMXG00000029225","ensembl"
"APWO02000053.1",77631,91863,"ENSAMXG00000009308","ensembl"
"APWO02000053.1",97297,102967,"ENSAMXG00000040074","ensembl"
"APWO02000053.1",106765,113175,"ENSAMXG00000011804","ensembl"
"APWO02000053.1",140562,141446,"ENSAMXG00000025543","ensembl"
"APWO02000053.1",180800,252191,"ENSAMXG00000003192","sema6ba"
"APWO02000053.1",363171,376358,"ENSAMXG00000042048","abhd17aa"
"APWO02000053.1",376975,396760,"ENSAMXG00000041885","cdc34b"
"APWO02000053.1",404199,404537,"ENSAMXG00000033472","chmp5b"
"APWO02000053.1",404898,405566,"ENSAMXG00000024969","ensembl"
"APWO02000053.1",428702,475654,"ENSAMXG00000029828","ensembl"
"APWO02000053.1",439859,492984,"ENSAMXG00000038453","ensembl"
"APWO02000053.1",463485,463552,"ENSAMXG00000026789","5S_rRNA"
"APWO02000053.1",463669,463787,"ENSAMXG00000043387","5S_rRNA"
"APWO02000053.1",463891,463999,"ENSAMXG00000042748","5S_rRNA"
"APWO02000053.1",472486,491244,"ENSAMXG00000040295","ensembl"
"APWO02000053.1",510441,518149,"ENSAMXG00000043098","ensembl"
"APWO02000053.1",546132,572295,"ENSAMXG00000039598","ensembl"
"APWO02000053.1",583089,609723,"ENSAMXG00000014326","ensembl"
"APWO02000053.1",614618,625070,"ENSAMXG00000039494","ensembl"
"APWO02000053.1",631955,652127,"ENSAMXG00000014288","fam102ba"
"APWO02000053.1",658276,665292,"ENSAMXG00000037030","pih1d3"
"APWO02000053.1",667123,679568,"ENSAMXG00000014236","pip4p1a"
"APWO02000053.1",684388,699879,"ENSAMXG00000035599","si:ch211-265g22.4"
"APWO02000053.1",702610,716252,"ENSAMXG00000014215","zgc:152670"
"APWO02000053.1",735996,760691,"ENSAMXG00000014178","lig1"
"APWO02000053.1",778610,798415,"ENSAMXG00000032091","mpz"
"APWO02000053.1",817890,867400,"ENSAMXG00000014095","atp1a2a"
"APWO02000053.1",880446,896296,"ENSAMXG00000031375","sdhc"
"APWO02000053.1",1052990,1107841,"ENSAMXG00000030593","cadm3"
"APWO02000053.1",1166397,1196337,"ENSAMXG00000041455","kirrel1b"
"APWO02000053.1",1208155,1246900,"ENSAMXG00000040612","wdr47a"
"APWO02000057.1",2877,6837,"ENSAMXG00000003374","ensembl"
"APWO02000057.1",5538,21551,"ENSAMXG00000038691","zgc:162613"
"APWO02000057.1",32229,32915,"ENSAMXG00000036447","si:dkey-16l2.20"
"APWO02000057.1",37112,53840,"ENSAMXG00000043758","ensembl"
"APWO02000057.1",54799,65758,"ENSAMXG00000003326","cd2bp2"
"APWO02000057.1",67680,77345,"ENSAMXG00000034603","mylpfa"
"APWO02000057.1",88246,101288,"ENSAMXG00000042166","zgc:153733"
"APWO02000057.1",103081,133665,"ENSAMXG00000037776","tbc1d10b"
"APWO02000057.1",145885,162227,"ENSAMXG00000003232","ensembl"
"APWO02000057.1",203456,271208,"ENSAMXG00000003085","abcc6b.2"
"APWO02000057.1",276161,319979,"ENSAMXG00000002943","abcc1"
"APWO02000057.1",324297,373671,"ENSAMXG00000002861","myh11b"
"APWO02000057.1",392962,416250,"ENSAMXG00000002829","nde1"
"APWO02000057.1",424204,425808,"ENSAMXG00000030946","ensembl"
"APWO02000057.1",431394,448660,"ENSAMXG00000002781","gspt1l"
"APWO02000057.1",454618,485118,"ENSAMXG00000002745","pdxdc1"
"APWO02000057.1",486196,491193,"ENSAMXG00000036249","si:dkeyp-72e1.7"
"APWO02000057.1",501995,502465,"ENSAMXG00000025787","si:dkeyp-72e1.6"
"APWO02000057.1",505901,522986,"ENSAMXG00000002704","rrn3"
"APWO02000057.1",532862,533428,"ENSAMXG00000041572","ensembl"
"APWO02000057.1",560940,636539,"ENSAMXG00000010603","si:dkeyp-72e1.9"
"APWO02000057.1",704231,735833,"ENSAMXG00000010610","ppl"
"APWO02000057.1",736115,756772,"ENSAMXG00000034442","glyr1"
"APWO02000057.1",757265,769945,"ENSAMXG00000010616","rogdi"
"APWO02000057.1",772565,777946,"ENSAMXG00000010622","ensembl"
"APWO02000057.1",776945,800221,"ENSAMXG00000010625","cog1"
"APWO02000057.1",803494,828727,"ENSAMXG00000010630","rgs9a"
"APWO02000057.1",837182,891040,"ENSAMXG00000010634","gna13b"
"APWO02000057.1",899115,912442,"ENSAMXG00000031691","slc16a6b"
"APWO02000057.1",923984,947087,"ENSAMXG00000041671","wipi1"
"APWO02000057.1",947108,965771,"ENSAMXG00000039981","zgc:86896"
"APWO02000057.1",974500,987967,"ENSAMXG00000032920","prkar1aa"
"APWO02000057.1",987933,1009578,"ENSAMXG00000029839","rac3a"
"APWO02000057.1",1010362,1027008,"ENSAMXG00000010650","gps1"
"APWO02000057.1",1027063,1043624,"ENSAMXG00000031331","dus1l"
"APWO02000057.1",1046800,1080403,"ENSAMXG00000035332","csnk1da"
"APWO02000057.1",1090800,1097907,"ENSAMXG00000010666","SLC16A3"
"APWO02000057.1",1102181,1117764,"ENSAMXG00000010667","engase"
"APWO02000057.1",1116149,1127407,"ENSAMXG00000032175","scpep1"
"APWO02000057.1",1128112,1136561,"ENSAMXG00000033981","coil"
"APWO02000057.1",1138667,1216860,"ENSAMXG00000010675","rab11fip4a"
"APWO02000130.1",21,13545,"ENSAMXG00000042709","ckap2l"
"APWO02000130.1",22259,71785,"ENSAMXG00000042583","cnnm4b"
"APWO02000130.1",85561,127303,"ENSAMXG00000001263","sec14l8"
"APWO02000130.1",127250,160364,"ENSAMXG00000001253","tctn2"
"APWO02000130.1",160478,165351,"ENSAMXG00000001249","ccl19a.1"
"APWO02000130.1",168473,171472,"ENSAMXG00000030815","ccl19a.2"
"APWO02000130.1",197688,204778,"ENSAMXG00000039817","ube2l3b"
"APWO02000130.1",209570,218609,"ENSAMXG00000001241","ydjc"
"APWO02000130.1",215804,224037,"ENSAMXG00000029289","sdf2l1"
"APWO02000130.1",241847,241904,"ENSAMXG00000026813","ensembl"
"APWO02000130.1",282821,303092,"ENSAMXG00000001225","top3b"
"APWO02000130.1",282821,287543,"ENSAMXG00000029366","ensembl"
"APWO02000130.1",306180,319187,"ENSAMXG00000001224","ppm1f"
"APWO02000130.1",330723,374122,"ENSAMXG00000001222","mapk1"
"APWO02000130.1",386365,428364,"ENSAMXG00000042535","ypel1"
"APWO02000130.1",466021,541633,"ENSAMXG00000001220","ppil2"
"APWO02000130.1",543406,549871,"ENSAMXG00000040618","gal3st1a"
"APWO02000130.1",573978,599931,"ENSAMXG00000001216","pes"
"APWO02000130.1",598520,617178,"ENSAMXG00000001214","p2rx2"
"APWO02000130.1",624712,651037,"ENSAMXG00000001201","pole"
"APWO02000130.1",652810,668357,"ENSAMXG00000001193","lztr1"
"APWO02000130.1",687359,692061,"ENSAMXG00000026029","si:dkey-98f17.3"
"APWO02000130.1",701799,745534,"ENSAMXG00000034069","aifm3"
"APWO02000130.1",754212,785976,"ENSAMXG00000001190","si:dkey-98f17.5"
"APWO02000130.1",788964,804022,"ENSAMXG00000001188","VSIG10"
"APWO02000130.1",806546,819244,"ENSAMXG00000001186","wsb2"
"APWO02000130.1",819492,833294,"ENSAMXG00000001184","rfc5"
"APWO02000130.1",838689,1011753,"ENSAMXG00000001178","ksr2"
"APWO02000130.1",1063996,1166142,"ENSAMXG00000001142","nos1"
"APWO02000130.1",1194807,1206130,"ENSAMXG00000031151","lrrc74b"
"APWO02001233.1",2882,6248,"ENSAMXG00000033536","ensembl"
"APWO02001233.1",14425,19707,"ENSAMXG00000033151","ensembl"
"APWO02001233.1",37313,47749,"ENSAMXG00000029862","ensembl"
"APWO02001233.1",57082,60465,"ENSAMXG00000002324","pkdc"
"APWO02001233.1",171955,195078,"ENSAMXG00000029830","tbx20"
"APWO02001233.1",224196,280338,"ENSAMXG00000034106","ensembl"
"APWO02001233.1",282635,296259,"ENSAMXG00000043386","herpud2"
"APWO02001233.1",300978,321042,"ENSAMXG00000042265","dpy19l1l"
"APWO02001233.1",336270,379925,"ENSAMXG00000007976","slc4a7"
"APWO02001233.1",348206,354928,"ENSAMXG00000036392","ensembl"
"APWO02001233.1",407426,479377,"ENSAMXG00000043406","ensembl"
"APWO02001233.1",471843,474499,"ENSAMXG00000036799","ensembl"
"APWO02001233.1",490585,495747,"ENSAMXG00000040422","ensembl"
"APWO02001233.1",521100,552788,"ENSAMXG00000037971","ensembl"
"APWO02001233.1",583780,655059,"ENSAMXG00000032859","ensembl"
"APWO02001233.1",603910,609423,"ENSAMXG00000036691","EOMES"
"APWO02001233.1",706817,707672,"ENSAMXG00000040805","ensembl"
"APWO02001233.1",710253,733298,"ENSAMXG00000020988","ensembl"
"APWO02001233.1",739033,799386,"ENSAMXG00000043353","ensembl"
"APWO02001233.1",775353,781174,"ENSAMXG00000039134","ensembl"
"APWO02001233.1",799778,807383,"ENSAMXG00000031106","eomesb"
"APWO02001233.1",837861,861002,"ENSAMXG00000038982","CMC1"
"APWO02001233.1",868812,891698,"ENSAMXG00000036950","azi2"
"APWO02001233.1",895213,905401,"ENSAMXG00000043905","ensembl"
"APWO02001233.1",923310,931219,"ENSAMXG00000007879","zgc:114181"
"APWO02001233.1",933042,949118,"ENSAMXG00000007911","wdtc1"
"APWO02001233.1",956249,965616,"ENSAMXG00000043867","tmem222a"
"APWO02001233.1",963804,970465,"ENSAMXG00000041857","tpbgl"
"APWO02001233.1",972211,987669,"ENSAMXG00000035454","kdf1a"
"APWO02001233.1",989997,996195,"ENSAMXG00000037118","nr0b2a"
"APWO02001233.1",1010179,1022219,"ENSAMXG00000008020","nod1"
"APWO02001233.1",1121514,1130602,"ENSAMXG00000043802","psma6b"
"APWO02001233.1",1130718,1134572,"ENSAMXG00000009507","nfkbiaa"
"APWO02001233.1",1144331,1155256,"ENSAMXG00000034474","brms1lb"
"APWO02000064.1",19978,34154,"ENSAMXG00000002749","nr1d2a"
"APWO02000064.1",273862,461789,"ENSAMXG00000029237","MAN1C1"
"APWO02000064.1",671504,756918,"ENSAMXG00000019930","ensembl"
"APWO02000064.1",760070,765552,"ENSAMXG00000019981","fabp10a"
"APWO02000064.1",767504,770050,"ENSAMXG00000031867","ensembl"
"APWO02000064.1",778803,834200,"ENSAMXG00000020014","ubr5"
"APWO02000064.1",894277,911267,"ENSAMXG00000020078","trip13"
"APWO02000064.1",924487,932725,"ENSAMXG00000044120","ensembl"
"APWO02000064.1",934472,954600,"ENSAMXG00000020090","azin1"
"APWO02000064.1",968229,970800,"ENSAMXG00000033086","ensembl"
"APWO02000064.1",972880,986214,"ENSAMXG00000020110","atp6v1c1a"
"APWO02000064.1",1027087,1042717,"ENSAMXG00000020138","ensembl"
"APWO02000064.1",1055247,1058831,"ENSAMXG00000033301","ensembl"
"APWO02000064.1",1127761,1138727,"ENSAMXG00000011919","ensembl"
"APWO02000064.1",1151429,1152032,"ENSAMXG00000042922","ensembl"
"APWO02000061.1",47547,63667,"ENSAMXG00000031352","cant1a"
"APWO02000061.1",66401,71498,"ENSAMXG00000032863","SYNGR2"
"APWO02000061.1",83088,94504,"ENSAMXG00000020593","tmc6a"
"APWO02000061.1",95170,101865,"ENSAMXG00000034305","cenpx"
"APWO02000061.1",110116,115963,"ENSAMXG00000041012","ensembl"
"APWO02000061.1",161599,175265,"ENSAMXG00000006517","notum1a"
"APWO02000061.1",176265,177176,"ENSAMXG00000025748","myadml2"
"APWO02000061.1",192139,200340,"ENSAMXG00000039186","si:ch211-256e16.10"
"APWO02000061.1",202270,222103,"ENSAMXG00000006546","tsen54"
"APWO02000061.1",240995,244875,"ENSAMXG00000032494","ensembl"
"APWO02000061.1",283243,325865,"ENSAMXG00000030207","ensembl"
"APWO02000061.1",349973,361969,"ENSAMXG00000006597","mfsd11"
"APWO02000061.1",365813,368545,"ENSAMXG00000039658","mettl23"
"APWO02000061.1",369471,378751,"ENSAMXG00000006635","jmjd6"
"APWO02000061.1",391027,422817,"ENSAMXG00000040323","ensembl"
"APWO02000061.1",427753,437890,"ENSAMXG00000041660","ST6GALNAC2"
"APWO02000061.1",440778,524870,"ENSAMXG00000031258","CASKIN2"
"APWO02000061.1",524745,563277,"ENSAMXG00000006681","slc9a3r1b"
